Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Start Date,Batsman,Year,Start Date
23,23,42,54.76,3,0,New Zealand,Dublin,05/17/2017,Tamim Iqbal,2017,2017
47,47,54,87.03,6,0,Ireland,Dublin (Malahide),05/19/2017,Tamim Iqbal,2017,2017
65,65,80,81.25,6,1,New Zealand,Dublin,05/24/2017,Tamim Iqbal,2017,2017
128,128,142,90.14,12,3,England,The Oval,06/01/2017,Tamim Iqbal,2017,2017
95,95,114,83.33,6,3,Australia,The Oval,06/05/2017,Tamim Iqbal,2017,2017
0,0,2,0.0,0,0,New Zealand,Cardiff,06/09/2017,Tamim Iqbal,2017,2017
70,70,82,85.36,7,1,India,Birmingham,06/15/2017,Tamim Iqbal,2017,2017
23,23,25,92.0,3,0,South Africa,Paarl,10/18/2017,Tamim Iqbal,2017,2017
84*,84,93,90.32,8,1,Zimbabwe,Dhaka,01/15/2018,Tamim Iqbal,2018,2018
84,84,102,82.35,7,2,Sri Lanka,Dhaka,01/19/2018,Tamim Iqbal,2018,2018
76,76,105,72.38,6,0,Zimbabwe,Dhaka,01/23/2018,Tamim Iqbal,2018,2018
5,5,14,35.71,0,0,Sri Lanka,Dhaka,01/25/2018,Tamim Iqbal,2018,2018
3,3,18,16.66,0,0,Sri Lanka,Dhaka,01/27/2018,Tamim Iqbal,2018,2018
130*,130,160,81.25,10,3,West Indies,Providence,07/22/2018,Tamim Iqbal,2018,2018
54,54,85,63.52,6,0,West Indies,Providence,07/25/2018,Tamim Iqbal,2018,2018
103,103,124,83.06,7,2,West Indies,Basseterre,07/28/2018,Tamim Iqbal,2018,2018
2*,2,4,50.0,0,0,Sri Lanka,Dubai (DSC),09/15/2018,Tamim Iqbal,2018,2018
12,12,24,50.0,0,0,West Indies,Dhaka,12/09/2018,Tamim Iqbal,2018,2018
50,50,63,79.36,4,1,West Indies,Dhaka,12/11/2018,Tamim Iqbal,2018,2018
81*,81,104,77.88,9,0,West Indies,Sylhet,12/14/2018,Tamim Iqbal,2018,2018
5,5,6,83.33,1,0,New Zealand,Napier,02/13/2019,Tamim Iqbal,2019,2019
5,5,28,17.85,0,0,New Zealand,Christchurch,02/16/2019,Tamim Iqbal,2019,2019
0,0,2,0.0,0,0,New Zealand,Dunedin,02/20/2019,Tamim Iqbal,2019,2019
80,80,116,68.96,7,0,West Indies,Dublin,05/07/2019,Tamim Iqbal,2019,2019
21,21,23,91.3,4,0,West Indies,Dublin (Malahide),05/13/2019,Tamim Iqbal,2019,2019
57,57,53,107.54,9,0,Ireland,Dublin,05/15/2019,Tamim Iqbal,2019,2019
18,18,13,138.46,2,0,West Indies,Dublin (Malahide),05/17/2019,Tamim Iqbal,2019,2019
30*,30,49,61.22,2,0,Zimbabwe,Harare,08/06/2006,Shakib Al Hasan ,2006,2006
20,20,28,71.42,3,0,Kenya,Nairobi (Gym),08/12/2006,Shakib Al Hasan ,2006,2006
13,13,11,118.18,2,0,Kenya,Nairobi (Gym),08/13/2006,Shakib Al Hasan ,2006,2006
25*,25,53,47.16,4,0,Kenya,Nairobi (Gym),08/15/2006,Shakib Al Hasan ,2006,2006
67*,67,107,62.61,7,0,Sri Lanka,Mohali,10/07/2006,Shakib Al Hasan ,2006,2006
0,0,3,0.0,0,0,West Indies,Jaipur,10/11/2006,Shakib Al Hasan ,2006,2006
36,36,52,69.23,3,0,Zimbabwe,Jaipur,10/13/2006,Shakib Al Hasan ,2006,2006
36,36,28,128.57,5,0,Zimbabwe,Bogra,12/03/2006,Shakib Al Hasan ,2006,2006
26,26,43,60.46,1,0,Zimbabwe,Bogra,12/05/2006,Shakib Al Hasan ,2006,2006
31*,31,65,47.69,2,0,Zimbabwe,Dhaka,12/08/2006,Shakib Al Hasan ,2006,2006
13,13,18,72.22,1,0,Zimbabwe,Dhaka,12/09/2006,Shakib Al Hasan ,2006,2006
20*,20,25,80.0,3,0,Scotland,Chattogram,12/15/2006,Shakib Al Hasan ,2006,2006
44,44,52,84.61,4,0,Scotland,Dhaka,12/17/2006,Shakib Al Hasan ,2006,2006
68,68,78,87.17,6,0,Zimbabwe,Harare,02/04/2007,Shakib Al Hasan ,2007,2007
22,22,34,64.7,4,0,Zimbabwe,Harare,02/06/2007,Shakib Al Hasan ,2007,2007
11,11,17,64.7,2,0,Zimbabwe,Harare,02/09/2007,Shakib Al Hasan ,2007,2007
25,25,35,71.42,3,0,Zimbabwe,Harare,02/10/2007,Shakib Al Hasan ,2007,2007
42*,42,70,60.0,2,0,Bermuda,St John's,02/25/2007,Shakib Al Hasan ,2007,2007
134*,134,152,88.15,14,0,Canada,St John's,02/28/2007,Shakib Al Hasan ,2007,2007
53,53,86,61.62,5,1,India,Port of Spain,03/17/2007,Shakib Al Hasan ,2007,2007
4,4,20,20.0,0,0,Sri Lanka,Port of Spain,03/21/2007,Shakib Al Hasan ,2007,2007
26*,26,35,74.28,2,0,Bermuda,Port of Spain,03/25/2007,Shakib Al Hasan ,2007,2007
25,25,36,69.44,0,1,Australia,North Sound,03/31/2007,Shakib Al Hasan ,2007,2007
25,25,41,60.97,1,0,New Zealand,North Sound,04/02/2007,Shakib Al Hasan ,2007,2007
9,9,27,33.33,1,0,South Africa,Providence,04/07/2007,Shakib Al Hasan ,2007,2007
57*,57,95,60.0,6,1,England,Bridgetown,04/11/2007,Shakib Al Hasan ,2007,2007
3,3,8,37.5,0,0,Ireland,Bridgetown,04/15/2007,Shakib Al Hasan ,2007,2007
0,0,5,0.0,0,0,West Indies,Bridgetown,04/19/2007,Shakib Al Hasan ,2007,2007
50,50,68,73.52,2,0,India,Dhaka,05/10/2007,Shakib Al Hasan ,2007,2007
5,5,8,62.5,1,0,India,Dhaka,05/12/2007,Shakib Al Hasan ,2007,2007
0,0,1,0.0,0,0,Sri Lanka,Colombo (PSS),07/20/2007,Shakib Al Hasan ,2007,2007
15,15,26,57.69,1,0,Sri Lanka,Colombo (RPS),07/23/2007,Shakib Al Hasan ,2007,2007
2,2,13,15.38,0,0,Sri Lanka,Colombo (RPS),07/25/2007,Shakib Al Hasan ,2007,2007
6,6,9,66.66,1,0,New Zealand,Auckland,12/26/2007,Shakib Al Hasan ,2007,2007
15,15,28,53.57,1,0,New Zealand,Napier,12/28/2007,Shakib Al Hasan ,2007,2007
10,10,32,31.25,1,0,New Zealand,Queenstown,12/31/2007,Shakib Al Hasan ,2007,2007
6,6,11,54.54,0,0,South Africa,Chattogram,03/09/2008,Shakib Al Hasan ,2008,2008
52,52,97,53.6,4,0,South Africa,Dhaka,03/12/2008,Shakib Al Hasan ,2008,2008
12,12,15,80.0,1,0,South Africa,Dhaka,03/14/2008,Shakib Al Hasan ,2008,2008
2,2,3,66.66,0,0,Ireland,Dhaka,03/20/2008,Shakib Al Hasan ,2008,2008
7,7,9,77.77,1,0,Ireland,Dhaka,03/22/2008,Shakib Al Hasan ,2008,2008
0,0,1,0.0,0,0,Pakistan,Lahore,04/08/2008,Shakib Al Hasan ,2008,2008
4,4,17,23.52,0,0,Pakistan,Faisalabad,04/11/2008,Shakib Al Hasan ,2008,2008
75,75,73,102.73,6,0,Pakistan,Lahore,04/13/2008,Shakib Al Hasan ,2008,2008
108,108,120,90.0,8,0,Pakistan,Multan,04/16/2008,Shakib Al Hasan ,2008,2008
5,5,5,100.0,1,0,Pakistan,Karachi,04/19/2008,Shakib Al Hasan ,2008,2008
7,7,12,58.33,1,0,Australia,Darwin,08/30/2008,Shakib Al Hasan ,2008,2008
19,19,43,44.18,3,0,Australia,Darwin,09/03/2008,Shakib Al Hasan ,2008,2008
27,27,29,93.1,5,0,Australia,Darwin,09/06/2008,Shakib Al Hasan ,2008,2008
5*,5,9,55.55,0,0,New Zealand,Dhaka,10/09/2008,Shakib Al Hasan ,2008,2008
10,10,17,58.82,1,0,New Zealand,Dhaka,10/11/2008,Shakib Al Hasan ,2008,2008
1,1,12,8.33,0,0,New Zealand,Chattogram,10/14/2008,Shakib Al Hasan ,2008,2008
51,51,77,66.23,6,0,South Africa,Potchefstroom,11/07/2008,Shakib Al Hasan ,2008,2008
17,17,33,51.51,0,0,South Africa,Benoni,11/09/2008,Shakib Al Hasan ,2008,2008
52,52,66,78.78,3,0,Zimbabwe,Dhaka,01/10/2009,Shakib Al Hasan ,2009,2009
92*,92,69,133.33,10,2,Sri Lanka,Dhaka,01/14/2009,Shakib Al Hasan ,2009,2009
9,9,16,56.25,2,0,Sri Lanka,Dhaka,01/16/2009,Shakib Al Hasan ,2009,2009
15,15,21,71.42,0,1,Zimbabwe,Dhaka,01/19/2009,Shakib Al Hasan ,2009,2009
22,22,24,91.66,3,0,Zimbabwe,Dhaka,01/21/2009,Shakib Al Hasan ,2009,2009
33*,33,36,91.66,4,0,Zimbabwe,Dhaka,01/23/2009,Shakib Al Hasan ,2009,2009
54,54,60,90.0,3,0,West Indies,Roseau,07/26/2009,Shakib Al Hasan ,2009,2009
65,65,61,106.55,2,1,West Indies,Roseau,07/28/2009,Shakib Al Hasan ,2009,2009
16,16,17,94.11,1,1,West Indies,Basseterre,07/31/2009,Shakib Al Hasan ,2009,2009
104,104,64,162.5,9,4,Zimbabwe,Bulawayo,08/11/2009,Shakib Al Hasan ,2009,2009
17,17,15,113.33,1,1,Zimbabwe,Bulawayo,08/14/2009,Shakib Al Hasan ,2009,2009
19,19,12,158.33,2,1,Zimbabwe,Bulawayo,08/16/2009,Shakib Al Hasan ,2009,2009
30,30,40,75.0,2,0,Zimbabwe,Bulawayo,08/18/2009,Shakib Al Hasan ,2009,2009
13,13,16,81.25,2,0,Zimbabwe,Dhaka,10/27/2009,Shakib Al Hasan ,2009,2009
105*,105,69,152.17,15,3,Zimbabwe,Dhaka,10/29/2009,Shakib Al Hasan ,2009,2009
5*,5,16,31.25,0,0,Zimbabwe,Dhaka,10/31/2009,Shakib Al Hasan ,2009,2009
20,20,30,66.66,2,0,Zimbabwe,Chattogram,11/05/2009,Shakib Al Hasan ,2009,2009
1,1,7,14.28,0,0,Sri Lanka,Dhaka,01/04/2010,Shakib Al Hasan ,2010,2010
0,0,1,0.0,0,0,India,Dhaka,01/07/2010,Shakib Al Hasan ,2010,2010
47,47,75,62.66,1,0,Sri Lanka,Dhaka,01/08/2010,Shakib Al Hasan ,2010,2010
85,85,97,87.62,8,1,India,Dhaka,01/11/2010,Shakib Al Hasan ,2010,2010
8,8,15,53.33,0,0,New Zealand,Napier,02/05/2010,Shakib Al Hasan ,2010,2010
0,0,8,0.0,0,0,New Zealand,Dunedin,02/08/2010,Shakib Al Hasan ,2010,2010
36,36,48,75.0,3,0,New Zealand,Christchurch,02/11/2010,Shakib Al Hasan ,2010,2010
12,12,28,42.85,0,0,England,Dhaka,02/28/2010,Shakib Al Hasan ,2010,2010
14,14,13,107.69,2,0,England,Dhaka,03/02/2010,Shakib Al Hasan ,2010,2010
38,38,38,100.0,3,0,England,Chattogram,03/05/2010,Shakib Al Hasan ,2010,2010
7,7,7,100.0,1,0,India,Dambulla,06/16/2010,Shakib Al Hasan ,2010,2010
20,20,26,76.92,1,0,Sri Lanka,Dambulla,06/18/2010,Shakib Al Hasan ,2010,2010
25,25,24,104.16,3,0,Pakistan,Dambulla,06/21/2010,Shakib Al Hasan ,2010,2010
20,20,36,55.55,2,0,England,Nottingham,07/08/2010,Shakib Al Hasan ,2010,2010
1,1,3,33.33,0,0,England,Bristol,07/10/2010,Shakib Al Hasan ,2010,2010
6,6,19,31.57,0,0,England,Birmingham,07/12/2010,Shakib Al Hasan ,2010,2010
50,50,78,64.1,3,0,Ireland,Belfast,07/15/2010,Shakib Al Hasan ,2010,2010
33*,33,38,86.84,4,0,Ireland,Belfast,07/16/2010,Shakib Al Hasan ,2010,2010
15,15,20,75.0,0,0,Netherlands,Glasgow,07/20/2010,Shakib Al Hasan ,2010,2010
58,58,51,113.72,8,0,New Zealand,Dhaka,10/05/2010,Shakib Al Hasan ,2010,2010
13*,13,7,185.71,3,0,New Zealand,Dhaka,10/11/2010,Shakib Al Hasan ,2010,2010
106,106,113,93.8,11,1,New Zealand,Dhaka,10/14/2010,Shakib Al Hasan ,2010,2010
36,36,47,76.59,2,0,New Zealand,Dhaka,10/17/2010,Shakib Al Hasan ,2010,2010
63,63,65,96.92,8,0,Zimbabwe,Dhaka,12/01/2010,Shakib Al Hasan ,2010,2010
9*,9,7,128.57,2,0,Zimbabwe,Dhaka,12/03/2010,Shakib Al Hasan ,2010,2010
73,73,91,80.21,5,0,Zimbabwe,Dhaka,12/06/2010,Shakib Al Hasan ,2010,2010
11,11,20,55.0,0,0,Zimbabwe,Chattogram,12/12/2010,Shakib Al Hasan ,2010,2010
55,55,50,110.0,5,0,India,Dhaka,02/19/2011,Shakib Al Hasan ,2011,2011
16,16,20,80.0,3,0,Ireland,Dhaka,02/25/2011,Shakib Al Hasan ,2011,2011
8,8,16,50.0,1,0,West Indies,Dhaka,03/04/2011,Shakib Al Hasan ,2011,2011
32,32,58,55.17,1,0,England,Chattogram,03/11/2011,Shakib Al Hasan ,2011,2011
1,1,7,14.28,0,0,Netherlands,Chattogram,03/14/2011,Shakib Al Hasan ,2011,2011
30,30,49,61.22,4,0,South Africa,Dhaka,03/19/2011,Shakib Al Hasan ,2011,2011
51,51,90,56.66,3,0,Australia,Dhaka,04/09/2011,Shakib Al Hasan ,2011,2011
9,9,23,39.13,1,0,Australia,Dhaka,04/11/2011,Shakib Al Hasan ,2011,2011
9,9,11,81.81,0,0,Australia,Dhaka,04/13/2011,Shakib Al Hasan ,2011,2011
53,53,63,84.12,2,0,Zimbabwe,Harare,08/12/2011,Shakib Al Hasan ,2011,2011
26,26,47,55.31,0,0,Zimbabwe,Harare,08/14/2011,Shakib Al Hasan ,2011,2011
19,19,22,86.36,1,1,Zimbabwe,Harare,08/16/2011,Shakib Al Hasan ,2011,2011
39*,39,47,82.97,5,0,Zimbabwe,Bulawayo,08/19/2011,Shakib Al Hasan ,2011,2011
79,79,71,111.26,5,1,Zimbabwe,Bulawayo,08/21/2011,Shakib Al Hasan ,2011,2011
67*,67,58,115.51,2,1,West Indies,Dhaka,10/13/2011,Shakib Al Hasan ,2011,2011
12,12,9,133.33,3,0,West Indies,Dhaka,10/15/2011,Shakib Al Hasan ,2011,2011
15,15,38,39.47,0,0,Pakistan,Dhaka,12/01/2011,Shakib Al Hasan ,2011,2011
34,34,90,37.77,1,0,Pakistan,Dhaka,12/03/2011,Shakib Al Hasan ,2011,2011
9,9,17,52.94,1,0,Pakistan,Chattogram,12/06/2011,Shakib Al Hasan ,2011,2011
64,64,66,96.96,4,0,Pakistan,Dhaka,03/11/2012,Shakib Al Hasan ,2012,2012
49,49,31,158.06,5,2,India,Dhaka,03/16/2012,Shakib Al Hasan ,2012,2012
56,56,46,121.73,7,0,Sri Lanka,Dhaka,03/20/2012,Shakib Al Hasan ,2012,2012
68,68,72,94.44,7,1,Pakistan,Dhaka,03/22/2012,Shakib Al Hasan ,2012,2012
1,1,3,33.33,0,0,Zimbabwe,Bulawayo,05/03/2013,Shakib Al Hasan ,2013,2013
34,34,35,97.14,2,0,Zimbabwe,Bulawayo,05/05/2013,Shakib Al Hasan ,2013,2013
18,18,23,78.26,2,0,Zimbabwe,Bulawayo,05/08/2013,Shakib Al Hasan ,2013,2013
3,3,9,33.33,0,0,Sri Lanka,Dhaka,02/17/2014,Shakib Al Hasan ,2014,2014
24,24,23,104.34,2,1,Sri Lanka,Dhaka,02/20/2014,Shakib Al Hasan ,2014,2014
44*,44,16,275.0,6,2,Pakistan,Dhaka,03/04/2014,Shakib Al Hasan ,2014,2014
20,20,32,62.5,2,0,Sri Lanka,Dhaka,03/06/2014,Shakib Al Hasan ,2014,2014
52,52,58,89.65,4,1,India,Dhaka,06/15/2014,Shakib Al Hasan ,2014,2014
4,4,8,50.0,1,0,India,Dhaka,06/17/2014,Shakib Al Hasan ,2014,2014
101,101,99,102.02,10,0,Zimbabwe,Chattogram,11/21/2014,Shakib Al Hasan ,2014,2014
0,0,1,0.0,0,0,Zimbabwe,Chattogram,11/23/2014,Shakib Al Hasan ,2014,2014
40,40,33,121.21,4,0,Zimbabwe,Dhaka,11/26/2014,Shakib Al Hasan ,2014,2014
1,1,4,25.0,0,0,Zimbabwe,Dhaka,11/28/2014,Shakib Al Hasan ,2014,2014
0,0,8,0.0,0,0,Zimbabwe,Dhaka,12/01/2014,Shakib Al Hasan ,2014,2014
63,63,51,123.52,6,1,Afghanistan,Canberra,02/18/2015,Shakib Al Hasan ,2015,2015
46,46,59,77.96,4,1,Sri Lanka,Melbourne,02/26/2015,Shakib Al Hasan ,2015,2015
52*,52,41,126.82,5,1,Scotland,Nelson,03/05/2015,Shakib Al Hasan ,2015,2015
2,2,6,33.33,0,0,England,Adelaide,03/09/2015,Shakib Al Hasan ,2015,2015
23,23,18,127.77,3,0,New Zealand,Hamilton,03/13/2015,Shakib Al Hasan ,2015,2015
10,10,34,29.41,0,0,India,Melbourne,03/19/2015,Shakib Al Hasan ,2015,2015
31,31,27,114.81,4,0,Pakistan,Dhaka,04/17/2015,Shakib Al Hasan ,2015,2015
7*,7,5,140.0,1,0,Pakistan,Dhaka,04/19/2015,Shakib Al Hasan ,2015,2015
52,52,68,76.47,3,0,India,Dhaka,06/18/2015,Shakib Al Hasan ,2015,2015
51*,51,62,82.25,5,0,India,Dhaka,06/21/2015,Shakib Al Hasan ,2015,2015
20,20,21,95.23,2,0,India,Dhaka,06/24/2015,Shakib Al Hasan ,2015,2015
48,48,51,94.11,5,0,South Africa,Dhaka,07/10/2015,Shakib Al Hasan ,2015,2015
0*,0,4,0.0,0,0,South Africa,Dhaka,07/12/2015,Shakib Al Hasan ,2015,2015
16,16,21,76.19,2,0,Zimbabwe,Dhaka,11/07/2015,Shakib Al Hasan ,2015,2015
48,48,40,120.0,3,0,Afghanistan,Dhaka,09/25/2016,Shakib Al Hasan ,2016,2016
17,17,21,80.95,2,0,Afghanistan,Dhaka,09/28/2016,Shakib Al Hasan ,2016,2016
17,17,35,48.57,1,0,Afghanistan,Dhaka,10/01/2016,Shakib Al Hasan ,2016,2016
79,79,55,143.63,10,1,England,Dhaka,10/07/2016,Shakib Al Hasan ,2016,2016
3,3,14,21.42,0,0,England,Dhaka,10/09/2016,Shakib Al Hasan ,2016,2016
4,4,10,40.0,0,0,England,Chattogram,10/12/2016,Shakib Al Hasan ,2016,2016
59,59,54,109.25,5,2,New Zealand,Christchurch,12/26/2016,Shakib Al Hasan ,2016,2016
7,7,10,70.0,1,0,New Zealand,Nelson,12/29/2016,Shakib Al Hasan ,2016,2016
18,18,35,51.42,1,0,New Zealand,Nelson,12/31/2016,Shakib Al Hasan ,2016,2016
72,72,71,101.4,4,1,Sri Lanka,Dambulla,03/25/2017,Shakib Al Hasan ,2017,2017
54,54,62,87.09,7,0,Sri Lanka,Colombo (SSC),04/01/2017,Shakib Al Hasan ,2017,2017
14,14,16,87.5,2,0,Ireland,Dublin (Malahide),05/12/2017,Shakib Al Hasan ,2017,2017
6,6,14,42.85,1,0,New Zealand,Dublin,05/17/2017,Shakib Al Hasan ,2017,2017
19,19,32,59.37,2,0,New Zealand,Dublin,05/24/2017,Shakib Al Hasan ,2017,2017
10,10,8,125.0,2,0,England,The Oval,06/01/2017,Shakib Al Hasan ,2017,2017
29,29,48,60.41,2,0,Australia,The Oval,06/05/2017,Shakib Al Hasan ,2017,2017
114,114,115,99.13,11,1,New Zealand,Cardiff,06/09/2017,Shakib Al Hasan ,2017,2017
15,15,23,65.21,1,0,India,Birmingham,06/15/2017,Shakib Al Hasan ,2017,2017
29,29,45,64.44,2,0,South Africa,Kimberley,10/15/2017,Shakib Al Hasan ,2017,2017
5,5,5,100.0,0,0,South Africa,Paarl,10/18/2017,Shakib Al Hasan ,2017,2017
63,63,82,76.82,8,0,South Africa,East London,10/22/2017,Shakib Al Hasan ,2017,2017
37,37,46,80.43,5,0,Zimbabwe,Dhaka,01/15/2018,Shakib Al Hasan ,2018,2018
67,67,63,106.34,7,0,Sri Lanka,Dhaka,01/19/2018,Shakib Al Hasan ,2018,2018
51,51,80,63.75,6,0,Zimbabwe,Dhaka,01/23/2018,Shakib Al Hasan ,2018,2018
8,8,8,100.0,2,0,Sri Lanka,Dhaka,01/25/2018,Shakib Al Hasan ,2018,2018
97,97,121,80.16,6,0,West Indies,Providence,07/22/2018,Shakib Al Hasan ,2018,2018
56,56,72,77.77,5,0,West Indies,Providence,07/25/2018,Shakib Al Hasan ,2018,2018
37,37,44,84.09,3,0,West Indies,Basseterre,07/28/2018,Shakib Al Hasan ,2018,2018
0,0,1,0.0,0,0,Sri Lanka,Dubai (DSC),09/15/2018,Shakib Al Hasan ,2018,2018
32,32,55,58.18,0,0,Afghanistan,Abu Dhabi,09/20/2018,Shakib Al Hasan ,2018,2018
17,17,12,141.66,3,0,India,Dubai (DSC),09/21/2018,Shakib Al Hasan ,2018,2018
0,0,2,0.0,0,0,Afghanistan,Abu Dhabi,09/23/2018,Shakib Al Hasan ,2018,2018
30,30,26,115.38,4,0,West Indies,Dhaka,12/09/2018,Shakib Al Hasan ,2018,2018
65,65,62,104.83,6,1,West Indies,Dhaka,12/11/2018,Shakib Al Hasan ,2018,2018
61*,61,61,100.0,3,2,West Indies,Dublin,05/07/2019,Shakib Al Hasan ,2019,2019
29,29,35,82.85,3,0,West Indies,Dublin (Malahide),05/13/2019,Shakib Al Hasan ,2019,2019
50*,50,51,98.03,4,0,Ireland,Dublin,05/15/2019,Shakib Al Hasan ,2019,2019
1,1,10,10.0,0,0,Zimbabwe,Chittagong,11/23/2001,Mashrafe Mortaza ,2001,2001
1,1,2,50.0,0,0,Zimbabwe,Dhaka,11/25/2001,Mashrafe Mortaza ,2001,2001
18,18,21,85.71,1,0,Zimbabwe,Dhaka,11/26/2001,Mashrafe Mortaza ,2001,2001
0,0,2,0.0,0,0,Canada,Durban,02/11/2003,Mashrafe Mortaza ,2003,2003
28,28,23,121.73,4,1,Sri Lanka,Pietermaritzburg,02/14/2003,Mashrafe Mortaza ,2003,2003
0,0,2,0.0,0,0,Australia,Cairns,08/02/2003,Mashrafe Mortaza ,2003,2003
2,2,7,28.57,0,0,Australia,Darwin,08/06/2003,Mashrafe Mortaza ,2003,2003
8,8,12,66.66,1,0,Pakistan,Multan,09/09/2003,Mashrafe Mortaza ,2003,2003
1,1,5,20.0,0,0,Pakistan,Faisalabad,09/12/2003,Mashrafe Mortaza ,2003,2003
6,6,7,85.71,0,0,Pakistan,Lahore,09/15/2003,Mashrafe Mortaza ,2003,2003
6*,6,2,300.0,1,0,Pakistan,Rawalpindi,09/18/2003,Mashrafe Mortaza ,2003,2003
1*,1,1,100.0,0,0,Pakistan,Karachi,09/21/2003,Mashrafe Mortaza ,2003,2003
31*,31,39,79.48,3,1,India,Dhaka,12/26/2004,Mashrafe Mortaza ,2004,2004
39,39,20,195.0,3,3,India,Dhaka,12/27/2004,Mashrafe Mortaza ,2004,2004
17,17,16,106.25,1,0,Zimbabwe,Chittagong,01/24/2005,Mashrafe Mortaza ,2005,2005
21,21,21,100.0,1,1,Zimbabwe,Chittagong,01/26/2005,Mashrafe Mortaza ,2005,2005
8,8,5,160.0,1,0,Zimbabwe,Dhaka,01/29/2005,Mashrafe Mortaza ,2005,2005
29*,29,24,120.83,4,0,England,The Oval,06/16/2005,Mashrafe Mortaza ,2005,2005
0,0,8,0.0,0,0,England,Nottingham,06/21/2005,Mashrafe Mortaza ,2005,2005
0,0,3,0.0,0,0,Australia,Manchester,06/25/2005,Mashrafe Mortaza ,2005,2005
1,1,3,33.33,0,0,England,Leeds,06/26/2005,Mashrafe Mortaza ,2005,2005
6,6,16,37.5,0,0,Sri Lanka,Bogra,02/20/2006,Mashrafe Mortaza ,2006,2006
19,19,7,271.42,1,2,Sri Lanka,Chattogram,02/25/2006,Mashrafe Mortaza ,2006,2006
44*,44,16,275.0,5,3,Kenya,Bogra,03/17/2006,Mashrafe Mortaza ,2006,2006
2,2,3,66.66,0,0,Kenya,Fatullah,03/23/2006,Mashrafe Mortaza ,2006,2006
1,1,3,33.33,0,0,Australia,Chattogram,04/23/2006,Mashrafe Mortaza ,2006,2006
15,15,19,78.94,1,0,Australia,Fatullah,04/26/2006,Mashrafe Mortaza ,2006,2006
2,2,8,25.0,0,0,Australia,Fatullah,04/28/2006,Mashrafe Mortaza ,2006,2006
7*,7,3,233.33,1,0,Zimbabwe,Harare,07/29/2006,Mashrafe Mortaza ,2006,2006
14,14,11,127.27,1,0,Zimbabwe,Harare,07/30/2006,Mashrafe Mortaza ,2006,2006
2,2,6,33.33,0,0,Zimbabwe,Harare,08/02/2006,Mashrafe Mortaza ,2006,2006
23,23,28,82.14,3,0,Zimbabwe,Harare,08/04/2006,Mashrafe Mortaza ,2006,2006
43*,43,53,81.13,6,0,Kenya,Nairobi (Gym),08/13/2006,Mashrafe Mortaza ,2006,2006
30,30,24,125.0,3,1,Sri Lanka,Mohali,10/07/2006,Mashrafe Mortaza ,2006,2006
7,7,11,63.63,0,0,West Indies,Jaipur,10/11/2006,Mashrafe Mortaza ,2006,2006
6,6,5,120.0,0,0,Zimbabwe,Jaipur,10/13/2006,Mashrafe Mortaza ,2006,2006
23*,23,20,115.0,0,2,Zimbabwe,Bogra,12/05/2006,Mashrafe Mortaza ,2006,2006
0,0,6,0.0,0,0,Zimbabwe,Dhaka,12/09/2006,Mashrafe Mortaza ,2006,2006
51*,51,27,188.88,2,5,Scotland,Dhaka,12/17/2006,Mashrafe Mortaza ,2006,2006
1,1,2,50.0,0,0,Zimbabwe,Harare,02/04/2007,Mashrafe Mortaza ,2007,2007
2,2,10,20.0,0,0,Zimbabwe,Harare,02/06/2007,Mashrafe Mortaza ,2007,2007
29,29,24,120.83,1,2,Zimbabwe,Harare,02/09/2007,Mashrafe Mortaza ,2007,2007
11,11,11,100.0,2,0,Zimbabwe,Harare,02/10/2007,Mashrafe Mortaza ,2007,2007
7,7,14,50.0,0,1,Sri Lanka,Port of Spain,03/21/2007,Mashrafe Mortaza ,2007,2007
25*,25,17,147.05,2,1,Australia,North Sound,03/31/2007,Mashrafe Mortaza ,2007,2007
2,2,16,12.5,0,0,New Zealand,North Sound,04/02/2007,Mashrafe Mortaza ,2007,2007
25,25,16,156.25,3,1,South Africa,Providence,04/07/2007,Mashrafe Mortaza ,2007,2007
13,13,43,30.23,0,0,England,Bridgetown,04/11/2007,Mashrafe Mortaza ,2007,2007
0,0,3,0.0,0,0,Ireland,Bridgetown,04/15/2007,Mashrafe Mortaza ,2007,2007
37,37,51,72.54,4,0,West Indies,Bridgetown,04/19/2007,Mashrafe Mortaza ,2007,2007
42,42,22,190.9,1,5,India,Dhaka,05/12/2007,Mashrafe Mortaza ,2007,2007
13,13,16,81.25,0,0,Africa XI,Bengaluru,06/06/2007,Mashrafe Mortaza ,2007,2007
1,1,4,25.0,0,0,Africa XI,Chennai,06/10/2007,Mashrafe Mortaza ,2007,2007
6,6,12,50.0,0,0,Sri Lanka,Colombo (PSS),07/20/2007,Mashrafe Mortaza ,2007,2007
17,17,30,56.66,2,0,New Zealand,Auckland,12/26/2007,Mashrafe Mortaza ,2007,2007
2,2,13,15.38,0,0,New Zealand,Queenstown,12/31/2007,Mashrafe Mortaza ,2007,2007
20,20,35,57.14,1,0,South Africa,Dhaka,03/12/2008,Mashrafe Mortaza ,2008,2008
5,5,25,20.0,0,0,South Africa,Dhaka,03/14/2008,Mashrafe Mortaza ,2008,2008
26,26,15,173.33,3,1,Ireland,Dhaka,03/20/2008,Mashrafe Mortaza ,2008,2008
16,16,7,228.57,1,1,Ireland,Dhaka,03/22/2008,Mashrafe Mortaza ,2008,2008
25,25,20,125.0,3,1,Pakistan,Lahore,04/08/2008,Mashrafe Mortaza ,2008,2008
